Division,Date,Time,Home_Team,Away_Team,Year,Full_Time_Home_Goals,Full_Time_Away_Goals,Full_Time_Result,Half_Time_Home_Goals,Half_Time_Away_Goals,Half_Time_Result,Referee,Home_Team_Shots,Away_Team_Shots,Home_Team_Shots_On_Target,Away_Team_Shots_On_Target,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Away_Team_Red_Cards,Winner,Result,Total_Goals_Scored,Goal_Difference_Home_Team,Goal_Difference_Away_Team,Unique_Key
E0,20/04/2019,00:00,Man City,Tottenham,18-19,1.0,0.0,HOME,1.0,0.0,H,M Oliver,15.0,10.0,4.0,4.0,11.0,11.0,4.0,4.0,1.0,2.0,0.0,0.0,Man City,Home Team Win,1.0,1.0,-1.0,E0-20/04/2019-00:00-Man City-Tottenham
E0,20/04/2019,00:00,Newcastle,Southampton,18-19,3.0,1.0,HOME,2.0,0.0,H,A Taylor,15.0,15.0,6.0,3.0,5.0,11.0,4.0,11.0,0.0,2.0,0.0,0.0,Newcastle,Home Team Win,4.0,2.0,-2.0,E0-20/04/2019-00:00-Newcastle-Southampton
E0,20/04/2019,00:00,West Ham,Leicester,18-19,2.0,2.0,DRAW,1.0,0.0,H,L Probert,11.0,11.0,3.0,5.0,8.0,9.0,6.0,8.0,2.0,0.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-20/04/2019-00:00-West Ham-Leicester
E0,20/04/2019,00:00,Wolves,Brighton,18-19,0.0,0.0,DRAW,0.0,0.0,D,C Pawson,22.0,5.0,5.0,0.0,0.0,8.0,14.0,1.0,0.0,1.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-20/04/2019-00:00-Wolves-Brighton
E0,21/04/2019,00:00,Arsenal,Crystal Palace,18-19,2.0,3.0,AWAY,0.0,1.0,A,J Moss,12.0,16.0,5.0,7.0,15.0,12.0,8.0,3.0,4.0,1.0,0.0,0.0,Crystal Palace,Away Team Win,5.0,-1.0,1.0,E0-21/04/2019-00:00-Arsenal-Crystal Palace
E0,21/04/2019,00:00,Cardiff,Liverpool,18-19,0.0,2.0,AWAY,0.0,0.0,D,M Atkinson,7.0,17.0,2.0,6.0,6.0,5.0,5.0,10.0,1.0,1.0,0.0,0.0,Liverpool,Away Team Win,2.0,-2.0,2.0,E0-21/04/2019-00:00-Cardiff-Liverpool
E0,21/04/2019,00:00,Everton,Man United,18-19,4.0,0.0,HOME,2.0,0.0,H,P Tierney,15.0,7.0,8.0,1.0,11.0,7.0,10.0,2.0,1.0,1.0,0.0,0.0,Everton,Home Team Win,4.0,4.0,-4.0,E0-21/04/2019-00:00-Everton-Man United
E0,22/04/2019,00:00,Chelsea,Burnley,18-19,2.0,2.0,DRAW,2.0,2.0,D,K Friend,22.0,6.0,9.0,3.0,9.0,4.0,10.0,1.0,2.0,1.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-22/04/2019-00:00-Chelsea-Burnley
E0,23/04/2019,00:00,Tottenham,Brighton,18-19,1.0,0.0,HOME,0.0,0.0,D,C Kavanagh,29.0,6.0,5.0,1.0,7.0,13.0,6.0,3.0,1.0,2.0,0.0,0.0,Tottenham,Home Team Win,1.0,1.0,-1.0,E0-23/04/2019-00:00-Tottenham-Brighton
E0,23/04/2019,00:00,Watford,Southampton,18-19,1.0,1.0,DRAW,0.0,1.0,A,M Dean,15.0,8.0,4.0,4.0,10.0,14.0,3.0,4.0,5.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-23/04/2019-00:00-Watford-Southampton
E0,24/04/2019,00:00,Man United,Man City,18-19,0.0,2.0,AWAY,0.0,0.0,D,A Marriner,12.0,8.0,1.0,5.0,10.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,Man City,Away Team Win,2.0,-2.0,2.0,E0-24/04/2019-00:00-Man United-Man City
E0,24/04/2019,00:00,Wolves,Arsenal,18-19,3.0,1.0,HOME,3.0,0.0,H,S Attwell,11.0,11.0,3.0,1.0,12.0,9.0,5.0,5.0,2.0,3.0,0.0,0.0,Wolves,Home Team Win,4.0,2.0,-2.0,E0-24/04/2019-00:00-Wolves-Arsenal
E0,26/04/2019,00:00,Liverpool,Huddersfield,18-19,5.0,0.0,HOME,3.0,0.0,H,K Friend,21.0,5.0,7.0,1.0,5.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,Liverpool,Home Team Win,5.0,5.0,-5.0,E0-26/04/2019-00:00-Liverpool-Huddersfield
E0,27/04/2019,00:00,Brighton,Newcastle,18-19,1.0,1.0,DRAW,0.0,1.0,A,M Dean,9.0,9.0,2.0,1.0,7.0,10.0,7.0,4.0,2.0,3.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-27/04/2019-00:00-Brighton-Newcastle
E0,27/04/2019,00:00,Crystal Palace,Everton,18-19,0.0,0.0,DRAW,0.0,0.0,D,L Mason,8.0,22.0,0.0,3.0,9.0,15.0,5.0,10.0,2.0,0.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-27/04/2019-00:00-Crystal Palace-Everton
E0,27/04/2019,00:00,Fulham,Cardiff,18-19,1.0,0.0,HOME,0.0,0.0,D,C Kavanagh,8.0,13.0,2.0,8.0,10.0,8.0,10.0,3.0,0.0,0.0,0.0,0.0,Fulham,Home Team Win,1.0,1.0,-1.0,E0-27/04/2019-00:00-Fulham-Cardiff
E0,27/04/2019,00:00,Southampton,Bournemouth,18-19,3.0,3.0,DRAW,1.0,2.0,A,G Scott,22.0,9.0,7.0,5.0,8.0,9.0,9.0,3.0,2.0,1.0,0.0,0.0,Draw,Draw,6.0,0.0,0.0,E0-27/04/2019-00:00-Southampton-Bournemouth
E0,27/04/2019,00:00,Tottenham,West Ham,18-19,0.0,1.0,AWAY,0.0,0.0,D,A Taylor,14.0,16.0,4.0,7.0,3.0,8.0,2.0,7.0,0.0,2.0,0.0,0.0,West Ham,Away Team Win,1.0,-1.0,1.0,E0-27/04/2019-00:00-Tottenham-West Ham
E0,27/04/2019,00:00,Watford,Wolves,18-19,1.0,2.0,AWAY,0.0,1.0,A,S Hooper,10.0,11.0,1.0,4.0,10.0,11.0,4.0,5.0,3.0,2.0,0.0,0.0,Wolves,Away Team Win,3.0,-1.0,1.0,E0-27/04/2019-00:00-Watford-Wolves
E0,28/04/2019,00:00,Burnley,Man City,18-19,0.0,1.0,AWAY,0.0,0.0,D,P Tierney,2.0,25.0,0.0,7.0,5.0,7.0,0.0,6.0,1.0,1.0,0.0,0.0,Man City,Away Team Win,1.0,-1.0,1.0,E0-28/04/2019-00:00-Burnley-Man City
E0,28/04/2019,00:00,Leicester,Arsenal,18-19,3.0,0.0,HOME,0.0,0.0,D,M Oliver,24.0,6.0,12.0,1.0,13.0,13.0,8.0,6.0,3.0,1.0,0.0,1.0,Leicester,Home Team Win,3.0,3.0,-3.0,E0-28/04/2019-00:00-Leicester-Arsenal
E0,28/04/2019,00:00,Man United,Chelsea,18-19,1.0,1.0,DRAW,1.0,1.0,D,M Atkinson,7.0,16.0,5.0,3.0,9.0,14.0,6.0,6.0,3.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-28/04/2019-00:00-Man United-Chelsea
E0,03/05/2019,00:00,Everton,Burnley,18-19,2.0,0.0,HOME,2.0,0.0,H,C Kavanagh,20.0,5.0,6.0,1.0,8.0,9.0,8.0,1.0,0.0,2.0,0.0,0.0,Everton,Home Team Win,2.0,2.0,-2.0,E0-03/05/2019-00:00-Everton-Burnley
E0,04/05/2019,00:00,Bournemouth,Tottenham,18-19,1.0,0.0,HOME,0.0,0.0,D,C Pawson,20.0,11.0,6.0,5.0,11.0,12.0,10.0,6.0,1.0,5.0,0.0,2.0,Bournemouth,Home Team Win,1.0,1.0,-1.0,E0-04/05/2019-00:00-Bournemouth-Tottenham
E0,04/05/2019,00:00,Cardiff,Crystal Palace,18-19,2.0,3.0,AWAY,1.0,2.0,A,M Oliver,18.0,21.0,8.0,7.0,14.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,Crystal Palace,Away Team Win,5.0,-1.0,1.0,E0-04/05/2019-00:00-Cardiff-Crystal Palace
E0,04/05/2019,00:00,Newcastle,Liverpool,18-19,2.0,3.0,AWAY,1.0,2.0,A,A Marriner,14.0,11.0,7.0,4.0,10.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,Liverpool,Away Team Win,5.0,-1.0,1.0,E0-04/05/2019-00:00-Newcastle-Liverpool
E0,04/05/2019,00:00,West Ham,Southampton,18-19,3.0,0.0,HOME,1.0,0.0,H,S Attwell,17.0,11.0,6.0,1.0,2.0,11.0,2.0,7.0,1.0,1.0,0.0,0.0,West Ham,Home Team Win,3.0,3.0,-3.0,E0-04/05/2019-00:00-West Ham-Southampton
E0,04/05/2019,00:00,Wolves,Fulham,18-19,1.0,0.0,HOME,0.0,0.0,D,J Moss,19.0,6.0,6.0,2.0,10.0,15.0,7.0,1.0,1.0,3.0,0.0,0.0,Wolves,Home Team Win,1.0,1.0,-1.0,E0-04/05/2019-00:00-Wolves-Fulham
E0,05/05/2019,00:00,Arsenal,Brighton,18-19,1.0,1.0,DRAW,1.0,0.0,H,A Taylor,20.0,11.0,8.0,5.0,9.0,14.0,16.0,3.0,5.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-05/05/2019-00:00-Arsenal-Brighton
E0,05/05/2019,00:00,Chelsea,Watford,18-19,3.0,0.0,HOME,0.0,0.0,D,P Tierney,19.0,15.0,9.0,3.0,6.0,12.0,6.0,6.0,0.0,1.0,0.0,0.0,Chelsea,Home Team Win,3.0,3.0,-3.0,E0-05/05/2019-00:00-Chelsea-Watford
E0,05/05/2019,00:00,Huddersfield,Man United,18-19,1.0,1.0,DRAW,0.0,1.0,A,L Mason,7.0,23.0,3.0,7.0,10.0,10.0,3.0,7.0,1.0,1.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-05/05/2019-00:00-Huddersfield-Man United
E0,06/05/2019,00:00,Man City,Leicester,18-19,1.0,0.0,HOME,0.0,0.0,D,M Dean,19.0,7.0,5.0,2.0,12.0,5.0,11.0,0.0,3.0,2.0,0.0,0.0,Man City,Home Team Win,1.0,1.0,-1.0,E0-06/05/2019-00:00-Man City-Leicester
E0,12/05/2019,00:00,Brighton,Man City,18-19,1.0,4.0,AWAY,1.0,2.0,A,M Oliver,6.0,20.0,2.0,9.0,12.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,Man City,Away Team Win,5.0,-3.0,3.0,E0-12/05/2019-00:00-Brighton-Man City
E0,12/05/2019,00:00,Burnley,Arsenal,18-19,1.0,3.0,AWAY,0.0,0.0,D,M Dean,14.0,17.0,5.0,6.0,11.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0,Arsenal,Away Team Win,4.0,-2.0,2.0,E0-12/05/2019-00:00-Burnley-Arsenal
E0,12/05/2019,00:00,Crystal Palace,Bournemouth,18-19,5.0,3.0,HOME,3.0,1.0,H,R East,17.0,16.0,8.0,8.0,11.0,8.0,4.0,4.0,3.0,0.0,0.0,0.0,Crystal Palace,Home Team Win,8.0,2.0,-2.0,E0-12/05/2019-00:00-Crystal Palace-Bournemouth
E0,12/05/2019,00:00,Fulham,Newcastle,18-19,0.0,4.0,AWAY,0.0,2.0,A,K Friend,16.0,13.0,2.0,6.0,6.0,8.0,5.0,5.0,1.0,0.0,0.0,0.0,Newcastle,Away Team Win,4.0,-4.0,4.0,E0-12/05/2019-00:00-Fulham-Newcastle
E0,12/05/2019,00:00,Leicester,Chelsea,18-19,0.0,0.0,DRAW,0.0,0.0,D,A Taylor,9.0,14.0,3.0,4.0,9.0,8.0,4.0,5.0,0.0,1.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-12/05/2019-00:00-Leicester-Chelsea
E0,12/05/2019,00:00,Liverpool,Wolves,18-19,2.0,0.0,HOME,1.0,0.0,H,M Atkinson,13.0,7.0,5.0,2.0,3.0,11.0,4.0,1.0,0.0,2.0,0.0,0.0,Liverpool,Home Team Win,2.0,2.0,-2.0,E0-12/05/2019-00:00-Liverpool-Wolves
E0,12/05/2019,00:00,Man United,Cardiff,18-19,0.0,2.0,AWAY,0.0,1.0,A,J Moss,26.0,13.0,10.0,4.0,9.0,6.0,11.0,2.0,3.0,3.0,0.0,0.0,Cardiff,Away Team Win,2.0,-2.0,2.0,E0-12/05/2019-00:00-Man United-Cardiff
E0,12/05/2019,00:00,Southampton,Huddersfield,18-19,1.0,1.0,DRAW,1.0,0.0,H,L Probert,10.0,10.0,3.0,3.0,8.0,6.0,4.0,3.0,0.0,1.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-12/05/2019-00:00-Southampton-Huddersfield
E0,12/05/2019,00:00,Tottenham,Everton,18-19,2.0,2.0,DRAW,1.0,0.0,H,A Marriner,11.0,17.0,3.0,9.0,10.0,13.0,7.0,4.0,0.0,2.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-12/05/2019-00:00-Tottenham-Everton
E0,12/05/2019,00:00,Watford,West Ham,18-19,1.0,4.0,AWAY,0.0,2.0,A,C Kavanagh,17.0,16.0,8.0,9.0,10.0,10.0,7.0,2.0,1.0,0.0,1.0,0.0,West Ham,Away Team Win,5.0,-3.0,3.0,E0-12/05/2019-00:00-Watford-West Ham
E0,09/08/2019,20:00,Liverpool,Norwich,19-20,4.0,1.0,HOME,4.0,0.0,H,M Oliver,15.0,12.0,7.0,5.0,9.0,9.0,11.0,2.0,0.0,2.0,0.0,0.0,Liverpool,Home Team Win,5.0,3.0,-3.0,E0-09/08/2019-20:00-Liverpool-Norwich
E0,10/08/2019,12:30,West Ham,Man City,19-20,0.0,5.0,AWAY,0.0,1.0,A,M Dean,5.0,14.0,3.0,9.0,6.0,13.0,1.0,1.0,2.0,2.0,0.0,0.0,Man City,Away Team Win,5.0,-5.0,5.0,E0-10/08/2019-12:30-West Ham-Man City
E0,10/08/2019,15:00,Bournemouth,Sheffield United,19-20,1.0,1.0,DRAW,0.0,0.0,D,K Friend,13.0,8.0,3.0,3.0,10.0,19.0,3.0,4.0,2.0,1.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-10/08/2019-15:00-Bournemouth-Sheffield United
E0,10/08/2019,15:00,Burnley,Southampton,19-20,3.0,0.0,HOME,0.0,0.0,D,G Scott,10.0,11.0,4.0,3.0,6.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,Burnley,Home Team Win,3.0,3.0,-3.0,E0-10/08/2019-15:00-Burnley-Southampton
E0,10/08/2019,15:00,Crystal Palace,Everton,19-20,0.0,0.0,DRAW,0.0,0.0,D,J Moss,6.0,10.0,2.0,3.0,16.0,14.0,6.0,2.0,2.0,1.0,0.0,1.0,Draw,Draw,0.0,0.0,0.0,E0-10/08/2019-15:00-Crystal Palace-Everton
E0,10/08/2019,15:00,Watford,Brighton,19-20,0.0,3.0,AWAY,0.0,1.0,A,C Pawson,11.0,5.0,3.0,3.0,15.0,11.0,5.0,2.0,0.0,1.0,0.0,0.0,Brighton,Away Team Win,3.0,-3.0,3.0,E0-10/08/2019-15:00-Watford-Brighton
E0,10/08/2019,17:30,Tottenham,Aston Villa,19-20,3.0,1.0,HOME,0.0,1.0,A,C Kavanagh,31.0,7.0,7.0,4.0,13.0,9.0,14.0,0.0,1.0,0.0,0.0,0.0,Tottenham,Home Team Win,4.0,2.0,-2.0,E0-10/08/2019-17:30-Tottenham-Aston Villa
E0,11/08/2019,14:00,Leicester,Wolves,19-20,0.0,0.0,DRAW,0.0,0.0,D,A Marriner,15.0,8.0,1.0,2.0,3.0,13.0,12.0,3.0,0.0,2.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-11/08/2019-14:00-Leicester-Wolves
E0,11/08/2019,14:00,Newcastle,Arsenal,19-20,0.0,1.0,AWAY,0.0,0.0,D,M Atkinson,9.0,8.0,2.0,2.0,12.0,7.0,5.0,3.0,1.0,3.0,0.0,0.0,Arsenal,Away Team Win,1.0,-1.0,1.0,E0-11/08/2019-14:00-Newcastle-Arsenal
E0,11/08/2019,16:30,Man United,Chelsea,19-20,4.0,0.0,HOME,1.0,0.0,H,A Taylor,11.0,18.0,5.0,7.0,15.0,13.0,3.0,5.0,3.0,4.0,0.0,0.0,Man United,Home Team Win,4.0,4.0,-4.0,E0-11/08/2019-16:30-Man United-Chelsea
E0,17/08/2019,12:30,Arsenal,Burnley,19-20,2.0,1.0,HOME,1.0,1.0,D,M Dean,16.0,18.0,9.0,5.0,13.0,11.0,10.0,7.0,2.0,1.0,0.0,0.0,Arsenal,Home Team Win,3.0,1.0,-1.0,E0-17/08/2019-12:30-Arsenal-Burnley
E0,17/08/2019,15:00,Aston Villa,Bournemouth,19-20,1.0,2.0,AWAY,0.0,2.0,A,M Atkinson,22.0,12.0,7.0,4.0,10.0,13.0,10.0,5.0,0.0,2.0,0.0,0.0,Bournemouth,Away Team Win,3.0,-1.0,1.0,E0-17/08/2019-15:00-Aston Villa-Bournemouth
E0,17/08/2019,15:00,Brighton,West Ham,19-20,1.0,1.0,DRAW,0.0,0.0,D,A Taylor,16.0,8.0,4.0,3.0,11.0,10.0,8.0,6.0,0.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-17/08/2019-15:00-Brighton-West Ham
E0,17/08/2019,15:00,Everton,Watford,19-20,1.0,0.0,HOME,1.0,0.0,H,L Mason,12.0,8.0,2.0,2.0,11.0,11.0,4.0,7.0,2.0,3.0,0.0,0.0,Everton,Home Team Win,1.0,1.0,-1.0,E0-17/08/2019-15:00-Everton-Watford
E0,17/08/2019,15:00,Norwich,Newcastle,19-20,3.0,1.0,HOME,1.0,0.0,H,S Attwell,15.0,10.0,8.0,3.0,9.0,11.0,7.0,5.0,1.0,3.0,0.0,0.0,Norwich,Home Team Win,4.0,2.0,-2.0,E0-17/08/2019-15:00-Norwich-Newcastle
E0,17/08/2019,15:00,Southampton,Liverpool,19-20,1.0,2.0,AWAY,0.0,1.0,A,A Marriner,14.0,15.0,3.0,6.0,10.0,6.0,5.0,9.0,2.0,1.0,0.0,0.0,Liverpool,Away Team Win,3.0,-1.0,1.0,E0-17/08/2019-15:00-Southampton-Liverpool
E0,17/08/2019,17:30,Man City,Tottenham,19-20,2.0,2.0,DRAW,2.0,1.0,H,M Oliver,30.0,3.0,10.0,2.0,14.0,4.0,13.0,2.0,1.0,0.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-17/08/2019-17:30-Man City-Tottenham
E0,18/08/2019,14:00,Sheffield United,Crystal Palace,19-20,1.0,0.0,HOME,0.0,0.0,D,D Coote,15.0,6.0,3.0,4.0,16.0,11.0,8.0,4.0,3.0,1.0,0.0,0.0,Sheffield United,Home Team Win,1.0,1.0,-1.0,E0-18/08/2019-14:00-Sheffield United-Crystal Palace
E0,18/08/2019,16:30,Chelsea,Leicester,19-20,1.0,1.0,DRAW,1.0,0.0,H,O Langford,14.0,12.0,5.0,3.0,9.0,14.0,4.0,5.0,1.0,0.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-18/08/2019-16:30-Chelsea-Leicester
E0,19/08/2019,20:00,Wolves,Man United,19-20,1.0,1.0,DRAW,0.0,1.0,A,J Moss,6.0,9.0,2.0,2.0,17.0,8.0,4.0,6.0,2.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-19/08/2019-20:00-Wolves-Man United
E0,23/08/2019,20:00,Aston Villa,Everton,19-20,2.0,0.0,HOME,1.0,0.0,H,M Oliver,7.0,12.0,3.0,1.0,10.0,18.0,0.0,6.0,2.0,3.0,0.0,0.0,Aston Villa,Home Team Win,2.0,2.0,-2.0,E0-23/08/2019-20:00-Aston Villa-Everton
E0,24/08/2019,12:30,Norwich,Chelsea,19-20,2.0,3.0,AWAY,2.0,2.0,D,M Atkinson,6.0,23.0,5.0,8.0,9.0,9.0,1.0,8.0,1.0,1.0,0.0,0.0,Chelsea,Away Team Win,5.0,-1.0,1.0,E0-24/08/2019-12:30-Norwich-Chelsea
E0,24/08/2019,15:00,Brighton,Southampton,19-20,0.0,2.0,AWAY,0.0,0.0,D,K Friend,12.0,12.0,3.0,4.0,9.0,10.0,8.0,5.0,1.0,3.0,1.0,0.0,Southampton,Away Team Win,2.0,-2.0,2.0,E0-24/08/2019-15:00-Brighton-Southampton
E0,24/08/2019,15:00,Man United,Crystal Palace,19-20,1.0,2.0,AWAY,0.0,1.0,A,P Tierney,22.0,5.0,3.0,3.0,8.0,18.0,8.0,1.0,2.0,4.0,0.0,0.0,Crystal Palace,Away Team Win,3.0,-1.0,1.0,E0-24/08/2019-15:00-Man United-Crystal Palace
E0,24/08/2019,15:00,Sheffield United,Leicester,19-20,1.0,2.0,AWAY,0.0,1.0,A,A Madley,8.0,10.0,3.0,2.0,11.0,6.0,7.0,4.0,1.0,0.0,0.0,0.0,Leicester,Away Team Win,3.0,-1.0,1.0,E0-24/08/2019-15:00-Sheffield United-Leicester
E0,24/08/2019,15:00,Watford,West Ham,19-20,1.0,3.0,AWAY,1.0,1.0,D,C Kavanagh,23.0,16.0,3.0,10.0,12.0,11.0,8.0,7.0,1.0,1.0,0.0,0.0,West Ham,Away Team Win,4.0,-2.0,2.0,E0-24/08/2019-15:00-Watford-West Ham
E0,24/08/2019,17:30,Liverpool,Arsenal,19-20,3.0,1.0,HOME,1.0,0.0,H,A Taylor,25.0,9.0,5.0,3.0,8.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,Liverpool,Home Team Win,4.0,2.0,-2.0,E0-24/08/2019-17:30-Liverpool-Arsenal
E0,25/08/2019,14:00,Bournemouth,Man City,19-20,1.0,3.0,AWAY,1.0,2.0,A,A Marriner,10.0,19.0,7.0,5.0,7.0,13.0,4.0,5.0,1.0,3.0,0.0,0.0,Man City,Away Team Win,4.0,-2.0,2.0,E0-25/08/2019-14:00-Bournemouth-Man City
E0,25/08/2019,16:30,Tottenham,Newcastle,19-20,0.0,1.0,AWAY,0.0,1.0,A,M Dean,17.0,8.0,2.0,3.0,10.0,5.0,6.0,6.0,2.0,2.0,0.0,0.0,Newcastle,Away Team Win,1.0,-1.0,1.0,E0-25/08/2019-16:30-Tottenham-Newcastle
E0,25/08/2019,16:30,Wolves,Burnley,19-20,1.0,1.0,DRAW,0.0,1.0,A,C Pawson,17.0,13.0,2.0,4.0,9.0,11.0,4.0,3.0,0.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-25/08/2019-16:30-Wolves-Burnley
E0,31/08/2019,12:30,Southampton,Man United,19-20,1.0,1.0,DRAW,0.0,1.0,A,M Dean,10.0,21.0,2.0,8.0,17.0,7.0,2.0,3.0,1.0,2.0,1.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-31/08/2019-12:30-Southampton-Man United
E0,31/08/2019,15:00,Chelsea,Sheffield United,19-20,2.0,2.0,DRAW,2.0,0.0,H,S Attwell,13.0,8.0,5.0,2.0,6.0,11.0,3.0,4.0,0.0,1.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-31/08/2019-15:00-Chelsea-Sheffield United
E0,31/08/2019,15:00,Crystal Palace,Aston Villa,19-20,1.0,0.0,HOME,0.0,0.0,D,K Friend,22.0,10.0,5.0,2.0,15.0,16.0,13.0,2.0,2.0,4.0,0.0,1.0,Crystal Palace,Home Team Win,1.0,1.0,-1.0,E0-31/08/2019-15:00-Crystal Palace-Aston Villa
E0,31/08/2019,15:00,Leicester,Bournemouth,19-20,3.0,1.0,HOME,2.0,1.0,H,P Bankes,13.0,8.0,5.0,2.0,9.0,11.0,4.0,5.0,1.0,3.0,0.0,0.0,Leicester,Home Team Win,4.0,2.0,-2.0,E0-31/08/2019-15:00-Leicester-Bournemouth
E0,31/08/2019,15:00,Man City,Brighton,19-20,4.0,0.0,HOME,2.0,0.0,H,J Moss,15.0,6.0,6.0,2.0,10.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,Man City,Home Team Win,4.0,4.0,-4.0,E0-31/08/2019-15:00-Man City-Brighton
E0,31/08/2019,15:00,Newcastle,Watford,19-20,1.0,1.0,DRAW,1.0,1.0,D,G Scott,13.0,13.0,5.0,3.0,5.0,11.0,6.0,5.0,2.0,3.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-31/08/2019-15:00-Newcastle-Watford
E0,31/08/2019,15:00,West Ham,Norwich,19-20,2.0,0.0,HOME,1.0,0.0,H,P Tierney,18.0,8.0,8.0,3.0,16.0,10.0,8.0,2.0,2.0,1.0,0.0,0.0,West Ham,Home Team Win,2.0,2.0,-2.0,E0-31/08/2019-15:00-West Ham-Norwich
E0,31/08/2019,17:30,Burnley,Liverpool,19-20,0.0,3.0,AWAY,0.0,2.0,A,C Kavanagh,7.0,15.0,2.0,7.0,10.0,16.0,6.0,4.0,0.0,0.0,0.0,0.0,Liverpool,Away Team Win,3.0,-3.0,3.0,E0-31/08/2019-17:30-Burnley-Liverpool
E0,01/09/2019,14:00,Everton,Wolves,19-20,3.0,2.0,HOME,2.0,1.0,H,A Taylor,15.0,8.0,6.0,5.0,12.0,12.0,7.0,7.0,1.0,4.0,0.0,1.0,Everton,Home Team Win,5.0,1.0,-1.0,E0-01/09/2019-14:00-Everton-Wolves
E0,01/09/2019,16:30,Arsenal,Tottenham,19-20,2.0,2.0,DRAW,1.0,2.0,A,M Atkinson,26.0,13.0,8.0,9.0,13.0,19.0,11.0,6.0,3.0,5.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-01/09/2019-16:30-Arsenal-Tottenham
E0,14/09/2019,12:30,Liverpool,Newcastle,19-20,3.0,1.0,HOME,2.0,1.0,H,A Marriner,21.0,8.0,9.0,1.0,5.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,Liverpool,Home Team Win,4.0,2.0,-2.0,E0-14/09/2019-12:30-Liverpool-Newcastle
E0,14/09/2019,15:00,Brighton,Burnley,19-20,1.0,1.0,DRAW,0.0,0.0,D,M Oliver,14.0,7.0,5.0,1.0,13.0,7.0,3.0,6.0,0.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-14/09/2019-15:00-Brighton-Burnley
E0,14/09/2019,15:00,Man United,Leicester,19-20,1.0,0.0,HOME,1.0,0.0,H,M Atkinson,10.0,9.0,5.0,3.0,14.0,14.0,3.0,9.0,1.0,2.0,0.0,0.0,Man United,Home Team Win,1.0,1.0,-1.0,E0-14/09/2019-15:00-Man United-Leicester
E0,14/09/2019,15:00,Sheffield United,Southampton,19-20,0.0,1.0,AWAY,0.0,0.0,D,L Mason,17.0,11.0,4.0,7.0,10.0,7.0,12.0,6.0,1.0,1.0,1.0,0.0,Southampton,Away Team Win,1.0,-1.0,1.0,E0-14/09/2019-15:00-Sheffield United-Southampton
E0,14/09/2019,15:00,Tottenham,Crystal Palace,19-20,4.0,0.0,HOME,4.0,0.0,H,C Pawson,13.0,11.0,5.0,6.0,19.0,11.0,4.0,3.0,4.0,2.0,0.0,0.0,Tottenham,Home Team Win,4.0,4.0,-4.0,E0-14/09/2019-15:00-Tottenham-Crystal Palace
E0,14/09/2019,15:00,Wolves,Chelsea,19-20,2.0,5.0,AWAY,0.0,3.0,A,G Scott,11.0,15.0,4.0,6.0,8.0,11.0,7.0,5.0,1.0,2.0,0.0,0.0,Chelsea,Away Team Win,7.0,-3.0,3.0,E0-14/09/2019-15:00-Wolves-Chelsea
